"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000243008",6.0282602282811,-1.08559789921704,0.327361981496208,-3.31620029380112,0.000912504038372611,0.00470064061332965
"ENSG00000234056",65.6121500532465,1.02732867894269,0.274220507026432,3.74635978207009,0.000179419216089579,0.00136884379443185
"ENSG00000233532",42.575478558357,-0.805999684786963,0.223943536415118,-3.59912010719034,0.000319295703664145,0.00209670914437063
"ENSG00000237879",14.3276960718564,-0.850836051895755,0.28970609232856,-2.9368938880678,0.00331517517750405,0.0129209116189455
"ENSG00000224924",979.081416049469,0.644641178767233,0.231921201010382,2.77956985372103,0.00544309453332081,0.0190091939377881
"ENSG00000229520",53.2125436928636,-0.675713283550902,0.197883033915861,-3.41471054986054,0.000638498238486592,0.00357220104412764
"ENSG00000236581",3.32672980694661,-0.694258485355982,0.286238244107484,-2.42545676424455,0.0152891367805827,0.0428462863857501
"ENSG00000269376",9.5015304359734,1.12057615296884,0.23973787147877,4.67417244533295,2.95141269356264e-06,6.62709656828601e-05
"ENSG00000273321",33.4410224891327,0.699774400162858,0.21213190611351,3.29877015194694,0.000971093889372815,0.00494381280655379
"ENSG00000229373",9.53784831922285,0.870021231823814,0.267806249384318,3.24869652528265,0.0011593509290047,0.00566066712873378
"ENSG00000215483",5.82666377575268,1.29915901864811,0.339793349902621,3.82337976602671,0.000131634795220812,0.00108634979423394
"ENSG00000265485",3.82794499137484,-1.36998943636735,0.4133259393091,-3.31454986507106,0.000917908064161367,0.00472399568550267
"ENSG00000266573",5.64005998320907,-1.54146818699355,0.404953547773641,-3.80653088599484,0.00014092969983713,0.00114094204793572
"ENSG00000264345",2.46194696605835,-1.18582029684548,0.403108034368581,-2.94169353062616,0.0032642280208089,0.0127635841915764
"ENSG00000270522",4.79556415453496,0.798017440504162,0.321714994234226,2.48051055998703,0.0131194377664266,0.0379664603788379
"ENSG00000226519",9.79291156219288,-1.34719020989361,0.429021292179745,-3.14014766737774,0.00168862693641324,0.0076119007236536
"ENSG00000237361",9.1135847262351,-0.835342650703626,0.222057315946168,-3.7618335029598,0.00016867232078516,0.00130799360757435
"ENSG00000188992",6.54210412149679,-0.991299412587134,0.310599016948225,-3.19157292359486,0.00141500386440791,0.00663045351196513
"ENSG00000251015",9.69028576886278,1.18381729859867,0.271789642926194,4.35563800685421,1.3267989031299e-05,0.000194391258999052
"ENSG00000260325",14.972021981998,1.65487020021156,0.238514425876493,6.93823945503608,3.97016373112947e-12,4.59288070562789e-09
"ENSG00000261371",1589.20336493236,0.715043892416245,0.201172835745859,3.55437596614464,0.000378877175065718,0.0023928330721937
"ENSG00000263688",1.5907715578551,-1.16936700753992,0.466952278451938,-2.50425377817334,0.0122709982105159,0.035976260349032
"ENSG00000260428",155.233248833103,0.839813307374689,0.201403253742009,4.16981002923847,3.04853646842603e-05,0.000363297872332241
"ENSG00000260926",4.77194120590305,1.16066207064961,0.336375693300899,3.45049328404166,0.000559563089613943,0.00324893523303578
"ENSG00000267586",9.68555149633689,-0.943398151703081,0.261560605234959,-3.60680520239518,0.000309990198018573,0.00205249305394959
"ENSG00000087589",50.4200183588279,0.646323086343178,0.187107136642291,3.45429414367453,0.000551735249836146,0.00321606106837375
"ENSG00000259234",32.6271337266042,-0.720753924178239,0.225858601500049,-3.19117323578257,0.00141696291784184,0.00663643568487917
"ENSG00000273017",11.4063469875248,0.698190818394683,0.252056485371769,2.76997759992127,0.00560601479183408,0.0194508467841312
"ENSG00000266968",2.96539791396005,-1.13881433140954,0.37765509234315,-3.01548782076205,0.00256566242692304,0.0105010797880829
"ENSG00000259548",1.15602951730601,-1.794093003335,0.655207047603404,-2.73820773127728,0.00617750419380361,0.0209679769517051
"ENSG00000270112",86.5014068512,-0.688301267611796,0.173408025259653,-3.96925843876698,7.2096653732133e-05,0.000688708597662034
"ENSG00000088881",774.805354072224,0.658645925661966,0.15118903618399,4.35643974117558,1.32195064611657e-05,0.000194113408341896
"ENSG00000235387",59.0480643703922,0.620570718235339,0.200480985650092,3.09540935377507,0.00196541437675893,0.00854664170562623
"ENSG00000170122",32.9043269225199,0.637501897187064,0.175069351184482,3.64142491460591,0.000271133205901668,0.00185187647050737
"ENSG00000260619",3.26400892264651,-1.14241492259861,0.373648753833473,-3.05745679833782,0.00223223815797223,0.00942418571340679
"ENSG00000175063",7.0144804740343,1.74554918331,0.453929342757986,3.84542046280679,0.000120345897468623,0.00101517889344842
"ENSG00000124103",2.85119919557799,0.953247537394906,0.34078404684588,2.79721878479251,0.00515446163463004,0.0182664967313076
"ENSG00000261553",74.0890555651674,-1.0471772264044,0.250979726367725,-4.17235782969227,3.01463703185364e-05,0.000360842413851368
"ENSG00000087510",44.2832757453133,1.13924028450032,0.213931825180968,5.32524921683168,1.00814720021816e-07,6.06368425438697e-06
"ENSG00000225511",8.88198651961041,0.859097296554169,0.26147619097761,3.28556605227484,0.0010177767623586,0.00511669063234366
"ENSG00000124205",110.127711025486,-0.717547659014165,0.212860449232446,-3.37097690811784,0.000749021359740973,0.00404062131280888
"ENSG00000128917",349.417829553905,0.958493016119479,0.187623634649324,5.10859422327545,3.2456454073373e-07,1.37641989706084e-05
"ENSG00000180777",120.974465315552,-0.664171916717766,0.232242673362965,-2.85981859879709,0.00423883398423296,0.0156526874659269
"ENSG00000261610",2.11042602072297,1.75639383443584,0.416738125243972,4.21462239243791,2.50196442764177e-05,0.000312393062779676
"ENSG00000227676",3.59911357415359,1.80654619013394,0.401760859247929,4.49657090418334,6.90581572474899e-06,0.000122906538386455
"ENSG00000234104",2.62771035207119,1.1733077826661,0.400705505601005,2.92810497052267,0.00341034886313497,0.0132088663691134
"ENSG00000182511",388.27607829863,0.761484128297882,0.145467103468158,5.23475143274965,1.65207039930844e-07,8.4602369292887e-06
"ENSG00000228824",61.2672000573405,-0.801418138579023,0.249432391897234,-3.2129673795904,0.00131371209307888,0.00624718148861622
"ENSG00000266335",2.67716198653312,-1.03653961791884,0.371928673940536,-2.78693117940287,0.00532097779284396,0.0187160846939934
"ENSG00000230725",23.2139130396346,-0.761702352145141,0.208092586442056,-3.66040119529793,0.000251820646089156,0.00175361824520008
"ENSG00000269946",12.2245243149048,0.779022445505641,0.222492180117696,3.50134753092692,0.000462911762510547,0.0028060310160222
"ENSG00000107099",200.857420919884,0.638889100003079,0.195329910657026,3.27082062267917,0.00107235906050656,0.00533428001850603
"ENSG00000232063",8.43676760204739,-0.8224185343488,0.321532421205438,-2.55780904229042,0.0105333916495349,0.0318406700384729
"ENSG00000259235",8.67562486795224,-0.68280757269771,0.224557651676483,-3.04067827393129,0.00236045906131675,0.00982792859029158
"ENSG00000140287",12.019153980498,-1.25016352931372,0.307348709717279,-4.06757370305445,4.7505185604741e-05,0.000503827752731421
"ENSG00000227456",14.4775836162096,0.967338582552981,0.278309135825078,3.47577013483657,0.000509388690008339,0.00302857519883654
"ENSG00000154736",31.3422998632242,-0.698908917903439,0.191117724262534,-3.65695500299786,0.000255229163020604,0.00177110604559488
"ENSG00000261739",22.639581593819,-0.896987597144857,0.297080059770674,-3.01934636016053,0.00253320742015878,0.0104055112966151
"ENSG00000260257",544.378132037775,0.634532250264832,0.137989525466138,4.59840881488169,4.25729973225777e-06,8.59096181101422e-05
"ENSG00000269202",29.7973749920835,0.632688225151838,0.205749572651561,3.07504028804619,0.00210474120426343,0.00899434083215347
"ENSG00000128322",2.48360862373237,1.18373001639897,0.411233266070426,2.87848798739022,0.00399586498729001,0.0149822511602535
"ENSG00000235494",1.42016392624174,-1.18238452681116,0.430557364672121,-2.74617187819229,0.00602951658777985,0.0206074128239358
"ENSG00000224404",12.1851538503543,-1.28439423275096,0.38414056676719,-3.3435527092596,0.000827129795056524,0.00436439106684381
"ENSG00000197361",40.0580164825277,-0.769836974999372,0.163349218313409,-4.71282925592168,2.44300891353091e-06,5.74124550504027e-05
"ENSG00000269220",8.78963222188955,0.652193032951087,0.224571666248402,2.90416437588207,0.00368234774042653,0.0140461325833308
"ENSG00000136918",6.64706790400301,1.33408416048413,0.359292995929075,3.71308145608127,0.000204750950611393,0.00150563083401892
"ENSG00000255036",16.6780994785623,-0.644038855217394,0.193779221967197,-3.32357023977739,0.000888730386803619,0.00460000068859761
"ENSG00000259577",73.0654202010677,-0.773474171429026,0.186538997743578,-4.14644755673164,3.37673477107116e-05,0.000392500225290514
"ENSG00000173281",135.339829743417,0.738928280083383,0.177515166529473,4.16262054972468,3.14615947613348e-05,0.000371667903728434
"ENSG00000124253",121.975622249478,1.84654658733849,0.392931170413245,4.69941487562944,2.60907944665752e-06,6.02029139482196e-05
"ENSG00000165474",80.879915439216,0.879036190913508,0.289002817997453,3.04161806104346,0.00235310265724752,0.00980670211071315
"ENSG00000273032",412.421054915235,-0.675189301631951,0.196188193679637,-3.44153890694611,0.000578415282987344,0.00332428031749714
"ENSG00000237862",7.67606295473326,-0.622467512481253,0.262918316041757,-2.36753194624292,0.017907173993157,0.0484592950385826
"ENSG00000173611",1519.71164000312,-0.627180610794405,0.144563709770506,-4.33843743903674,1.43499319768486e-05,0.000206207857718937
"ENSG00000272682",14.3650806635436,0.863687298683481,0.228412914939812,3.78125422072156,0.000156040228142442,0.00123763596569126
"ENSG00000273096",25.1589670642731,0.85045861586561,0.235043355236029,3.61830529100295,0.000296538472828544,0.00198665222478438
"ENSG00000168263",7.69530748566691,-0.78864669209753,0.248375388129429,-3.17522077383354,0.00149722540449742,0.00692275451615256
"ENSG00000215472",0.874327821702595,-2.12268092757509,0.637656841497542,-3.3288765828811,0.000871970345503946,0.00454576041102693
"ENSG00000101405",4.24179014985173,1.15453779590017,0.32248970153308,3.5800764812384,0.000343493655745098,0.00221379571006035
"ENSG00000261823",4.88913983544371,-0.929910416617367,0.337011815366631,-2.75928134924803,0.00579286379187978,0.0199746627780031
"ENSG00000235888",47.5950621348647,0.662299331272159,0.173357521228703,3.82042455716943,0.000133222151855628,0.00109576264215291
"ENSG00000247982",114.100740515748,0.851823403531071,0.184786325309796,4.60977511243313,4.03104779532622e-06,8.23387965944667e-05
"ENSG00000273424",25.176280819108,0.716961718536513,0.21224563146062,3.37798103830249,0.000730201155445027,0.00396470559844408
"ENSG00000100979",2033.31442534302,0.68950069875121,0.153059886973519,4.50477726323227,6.64425957533727e-06,0.000119525110322534
"ENSG00000224397",5.80923472507641,0.981979617507248,0.406361897489584,2.41651499211345,0.0156698809218816,0.0436709182976274
"ENSG00000231632",213.644529286713,-1.03136637657621,0.285244508545455,-3.61572736960109,0.000299505460307775,0.0020007629612762
"ENSG00000265380",1.82447376891816,-1.24116587911664,0.469595981764548,-2.64305046745257,0.0082162787673021,0.0262546079285402
"ENSG00000229613",1.73862967774095,-1.08815525031334,0.411366251303317,-2.64522246748675,0.00816372248219659,0.026125115144574
"ENSG00000150457",208.141651792333,0.797020506027748,0.169475435832236,4.70286742213615,2.56533005484923e-06,5.95732743111671e-05
"ENSG00000266774",1.30792117200821,-1.77020298145968,0.458594349883606,-3.86006278077558,0.000113357897308656,0.000972295805567915
"ENSG00000273287",48.8256613043078,0.644515655636592,0.167183308368309,3.85514356622676,0.000115661733570492,0.000986614051626208
"ENSG00000266312",6.58356810390264,0.636290841832713,0.232281043368938,2.73931455018512,0.00615674377945065,0.0209203425979974
"ENSG00000205634",27.9300437084105,-1.19475738428176,0.318779865250673,-3.74790730067678,0.000178316128565132,0.00136138470447775
"ENSG00000224271",10.8515090542684,-0.994760754125042,0.32654145195666,-3.04635368087072,0.00231635188348482,0.00968700856049804
"ENSG00000260305",3.66928477227791,1.09263552090923,0.381818886672062,2.86165917677005,0.00421429823794476,0.0155992256461805
"ENSG00000213279",2.04129391141807,1.61951312987771,0.487757670853695,3.3203232397005,0.000899132768412065,0.00464387959099219
"ENSG00000235111",9.11840778126665,1.8544660419855,0.442342020030972,4.19238046129024,2.7604254389394e-05,0.000336914657423784
"ENSG00000268649",4.48632709997174,1.17185178710149,0.298125127674134,3.93073806372466,8.46854940866225e-05,0.000778812424016449
"ENSG00000263146",590.401928731577,0.669890566986976,0.152521123733615,4.3921166497368,1.12252441205165e-05,0.000174450729549808
"ENSG00000088836",156.258838473892,0.946774379138899,0.165563771051076,5.71848764453922,1.07476330221822e-08,1.32592815801501e-06
